Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url
33.883463,-118.379809,1826 8th St,Single Family Residence,"3 beds, 2 baths","1,465 sqft","7,504 sqft",1953,4164005008,1110730882,Los Angeles,REDONDO VILLA 03,2,620800,7,"
Zoning:

MNRS
		",09/15/2020,"$1,849,000","$1,768,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/1826-8th-st/48979372/
33.897112,-118.252474,205 N Central Ave,"Store, Retail Outlet ",,"4,080 sqft","12,022 sqft",1960,6137012027,1110731222,Los Angeles,9897,2,541100,68,"
Zoning:

COCL*
		",03/23/1993,,,https://www.realtytrac.com/property/ca/compton/90220/205-n-central-ave/3503703/
34.077991,-118.176965,2722 Phelps Ave,Single Family Residence,"3 beds, 2 baths","1,681 sqft","9,219 sqft",1920,5217006004,1110731595,Los Angeles,7477,1,201504,70,"
Zoning:

LAR1
		",09/15/2020,"$832,000","$781,000",https://www.realtytrac.com/property/ca/los-angeles/90032/2722-phelps-ave/9989913/
34.408678,-118.585437,26903 Peppertree Dr,Single Family Residence,"5 beds, 3 baths","2,752 sqft","6,168 sqft",2003,2826136059,1110732575,Los Angeles,45433-03,1,920339,221,"
Zoning:

LCA2
		",09/12/2003,"$524,000","$861,000",https://www.realtytrac.com/property/ca/valencia/91381/26903-peppertree-dr/43984773/
34.665508,-118.199925,3831 W Avenue K10,Single Family Residence,"2 beds, 1 bath",720 sqft,"6,678 sqft",1970,3110030004,1110732899,Los Angeles,31033,3,901010,4,"
Zoning:

LRR17000*
		",09/15/2020,"$215,000","$225,000",https://www.realtytrac.com/property/ca/lancaster/93536/3831-w-avenue-k10/40191584/
33.934676,-118.013971,10814 Arroyo Dr,Single Family Residence,"3 beds, 2 baths","1,071 sqft","6,952 sqft",1960,8227002041,1110733023,Los Angeles,24999,2,503501,28,"
Zoning:

LCRA06
		",09/15/2020,"$545,000","$585,000",https://www.realtytrac.com/property/ca/whittier/90604/10814-arroyo-dr/40225516/
33.958636,-118.435118,8505 Gulana Ave # 4317,Condominium,"2 beds, 2 baths","1,162 sqft",2.22 acres,1986,4118019057,1110733078,Los Angeles,35539,1,276603,2,"
Zoning:

LAR3
		",09/15/2020,"$720,000","$733,000",https://www.realtytrac.com/property/ca/playa-del-rey/90293/8505-gulana-ave-4317/40236154/
33.813593,-118.373743,23402 Susana Ave,Single Family Residence,"3 beds, 2 baths","1,112 sqft","6,001 sqft",1954,7531004003,1110735005,Los Angeles,18249,5,651304,106,"
Zoning:

TORR-LO
		",09/15/2020,"$1,153,000","$846,000",https://www.realtytrac.com/property/ca/torrance/90505/23402-susana-ave/154705652/
34.056163,-118.155396,1878 Copa Way,Single Family Residence,"3 beds, 2 baths","1,632 sqft","18,147 sqft",1961,5237012004,1110735139,Los Angeles,21869,1,482001,4,"
Zoning:

MPR1YY
		",01/04/1963,,"$966,000",https://www.realtytrac.com/property/ca/monterey-park/91754/1878-copa-way/154671972/
34.162874,-118.403924,12426 Otsego St,Single Family Residence,"2 beds, 2 baths","1,590 sqft","6,319 sqft",1948,2356022001,1110735867,Los Angeles,11714,3,124000,177,"
Zoning:

LAR1
		",09/15/2020,"$1,116,000","$1,231,000",https://www.realtytrac.com/property/ca/valley-village/91607/12426-otsego-st/43951085/
33.90712,-118.247731,1218 W 137th St,Single Family Residence,"3 beds, 1 bath","1,138 sqft","5,069 sqft",1951,6145015049,1110736082,Los Angeles,14214,3,541200,151,"
Zoning:

CORL*
		",09/15/2020,"$550,000","$500,000",https://www.realtytrac.com/property/ca/compton/90222/1218-w-137th-st/141276360/
33.897314,-118.252522,215 N Central Ave,"Store, Retail Outlet ",,900 sqft,"3,003 sqft",1956,6137012023,1110736826,Los Angeles,9897,2,541100,66,"
Zoning:

COCL*
		",03/23/1993,,,https://www.realtytrac.com/property/ca/compton/90220/215-n-central-ave/3503704/
33.910107,-118.014968,14867 Greenworth Dr,Single Family Residence,"3 beds, 2 baths","1,445 sqft","6,489 sqft",1958,8041015007,1110737805,Los Angeles,16970,2,504001,137,"
Zoning:

LMR1*
		",09/15/2020,"$661,000","$638,000",https://www.realtytrac.com/property/ca/la-mirada/90638/14867-greenworth-dr/154715410/
33.801157,-118.316169,2055 Lomita Blvd,Single Family Residence,"2 beds, 1 bath","1,552 sqft","7,092 sqft",1938,7374004020,1110737870,Los Angeles,15,2,670001,76,"
Zoning:

LOCG
		",09/15/2020,"$750,000","$657,000",https://www.realtytrac.com/property/ca/lomita/90717/2055-lomita-blvd/51949624/
34.155337,-118.487743,16260 Dickens St,Single Family Residence,"3 beds, 3 baths","2,315 sqft","7,061 sqft",1956,2284004044,1110738174,Los Angeles,19516,2,139702,11,"
Zoning:

LAR1
		",09/15/2020,"$575,500","$1,193,000",https://www.realtytrac.com/property/ca/encino/91436/16260-dickens-st/1170026/
34.188328,-118.457913,14914 Hamlin St # 110,Condominium,"2 beds, 2 baths",930 sqft,0.71 acres,1992,2235018046,1110738361,Los Angeles,47603,2,127806,1,"
Zoning:

LARD1.5
		",09/15/2020,"$375,000","$367,000",https://www.realtytrac.com/property/ca/van-nuys/91411/14914-hamlin-st-110/151745323/
33.874791,-118.304042,17129 S Dalton Ave,Single Family Residence,"3 beds, 1 bath","1,190 sqft","8,945 sqft",1952,6106031033,1110739798,Los Angeles,5753,2,603302,91,"
Zoning:

GAR3
		",02/26/2008,,"$572,000",https://www.realtytrac.com/property/ca/gardena/90247/17129-s-dalton-ave/52144303/
34.103549,-117.790676,832 Cambridge Ave,Single Family Residence,"5 beds, 3 baths","2,112 sqft","8,292 sqft",1964,8391024057,1110740089,Los Angeles,27303,3,401500,57,"
Zoning:

LVPR4.5D*
		",09/15/2020,"$680,000","$761,000",https://www.realtytrac.com/property/ca/la-verne/91750/832-cambridge-ave/18251922/
34.198644,-118.484265,7035 Woodley Ave # 121,Condominium,"2 beds, 3 baths","1,028 sqft",0.87 acres,1989,2224010109,1110740373,Los Angeles,45174,1,127604,2,"
Zoning:

LAR3
		",09/15/2020,"$303,500","$377,000",https://www.realtytrac.com/property/ca/van-nuys/91406/7035-woodley-ave-121/30159424/
33.923932,-118.377649,5527 W 120th St,Single Family Residence,"2 beds, 1 bath",837 sqft,"6,688 sqft",1941,4140007012,1110741630,Los Angeles,11975,2,602200,23,"
Zoning:

LCR1YY
		",09/15/2020,"$717,500","$702,000",https://www.realtytrac.com/property/ca/inglewood/90304/5527-w-120th-st/51710191/
34.21931,-118.417179,8140 Wortser Ave,Single Family Residence,"6 beds, 3 baths","2,726 sqft","13,141 sqft",1954,2304011003,1110741711,Los Angeles,19196,1,122000,3,"
Zoning:

LARS
		",11/08/1979,"$96,000","$810,000",https://www.realtytrac.com/property/ca/north-hollywood/91605/8140-wortser-ave/24832881/
34.098489,-118.225959,3595 Tacoma Ave,Single Family Residence,"4 beds, 3 baths","2,172 sqft","8,229 sqft",2004,5454010006,1110743468,Los Angeles,4085,2,185204,158,"
Zoning:

LARE20
		",09/15/2020,"$1,210,000","$1,148,000",https://www.realtytrac.com/property/ca/los-angeles/90065/3595-tacoma-ave/13166379/
34.6881,-118.0618,Vac/cor Avenue K Pav /67 Nog,MISCELLANEOUS   (Vacant Land)     ,,,10.07 acres,,3386007009,1110743489,Los Angeles,,1,900201,26,"
Zoning:

LCA21*
		",09/15/2020,"$35,000",,https://www.realtytrac.com/property/ca/roosevelt-corner/93535/vaccor-avenue-k-pav-67-nog/241290849/
34.046619,-118.336011,4537 W 16th Pl,Single Family Residence,"2 beds, 1 bath","1,852 sqft","6,671 sqft",1910,5071016044,1110743530,Los Angeles,666,2,218220,6,"
Zoning:

LARD1.5
		",09/15/2020,"$855,000","$1,079,000",https://www.realtytrac.com/property/ca/los-angeles/90019/4537-w-16th-pl/24314086/
33.862643,-118.175246,1402 E Hungerford St,Single Family Residence,"2 beds, 1 bath",908 sqft,"3,597 sqft",1947,7123011014,1110744307,Los Angeles,7225,3,570502,84,"
Zoning:

LBR1N
		",09/15/2020,"$530,000","$507,000",https://www.realtytrac.com/property/ca/long-beach/90805/1402-e-hungerford-st/38730836/
34.015302,-118.321609,3871 Roxton Ave,Single Family Residence,"2 beds, 2 baths","1,312 sqft","5,568 sqft",1937,5034013042,1110744875,Los Angeles,11075,2,234000,48,"
Zoning:

LAR1
		",09/15/2020,"$775,000","$911,000",https://www.realtytrac.com/property/ca/los-angeles/90008/3871-roxton-ave/154629660/
34.175581,-118.103834,1716 Grand Oaks Ave,Single Family Residence,"2 beds, 2 baths","1,595 sqft","7,426 sqft",1940,5854013019,1110745182,Los Angeles,7096,1,461200,128,"
Zoning:

LCR175
		",01/30/1998,"$235,000","$974,000",https://www.realtytrac.com/property/ca/altadena/91001/1716-grand-oaks-ave/154813878/
34.234489,-118.548436,9000 Vanalden Ave # 104,Condominium,"2 beds, 3 baths","1,458 sqft",5.48 acres,1979,2784001033,1110745439,Los Angeles,31890,2,115301,,"
Zoning:

LARD2
		",09/15/2020,"$439,000","$388,000",https://www.realtytrac.com/property/ca/northridge/91324/9000-vanalden-ave-104/52021749/
34.037584,-118.827626,5250 Horizon Dr,Single Family Residence,"4 beds, 4 baths",,1.54 acres,1961,4469005011,1110745683,Los Angeles,,4,800408,13,"
Zoning:

LCRA1*
		",09/15/2020,"$2,000,000","$2,230,000",https://www.realtytrac.com/property/ca/malibu/90265/5250-horizon-dr/43750313/
34.449988,-118.390095,14608 Mums Meadow Ct,Single Family Residence,"4 beds, 2 baths","1,248 sqft","6,757 sqft",1971,2854024012,1110745694,Los Angeles,26021,1,910808,111,"
Zoning:

SCUR2
		",09/15/2020,"$550,000","$558,000",https://www.realtytrac.com/property/ca/santa-clarita/91387/14608-mums-meadow-ct/19257440/
34.202603,-118.335265,2548 N Lincoln St,Single Family Residence,"4 beds, 2 baths","1,271 sqft","8,797 sqft",1947,2472021014,1110746703,Los Angeles,7652,3,310400,13,"
Zoning:

BUR1*
		",09/15/2020,"$875,000","$946,000",https://www.realtytrac.com/property/ca/burbank/91504/2548-n-lincoln-st/24731194/
34.054381,-117.872234,948 Heritage Dr,Single Family Residence,"4 beds, 3 baths","2,481 sqft","20,104 sqft",1985,8277037001,1110747407,Los Angeles,39469,2,406300,7,"
Zoning:

WCR140000&H*
		",09/15/2020,"$950,000","$833,000",https://www.realtytrac.com/property/ca/west-covina/91791/948-heritage-dr/154954556/
33.881604,-118.258175,2804 W Bennett St,Single Family Residence,"2 beds, 1 bath",816 sqft,"4,998 sqft",1952,6140014009,1110747491,Los Angeles,1724,2,543100,8,"
Zoning:

CORL*
		",09/15/2020,"$293,500","$423,000",https://www.realtytrac.com/property/ca/compton/90220/2804-w-bennett-st/141447078/
34.259065,-118.31094,10444 Mcvine Ave,Light Industrial (10% Improved Office space; Machine Shop),,"6,570 sqft","10,618 sqft",1966,2559001040,1110747530,Los Angeles,,1,103400,B,"
Zoning:

LAC2
		",03/13/1981,"$251,000",,https://www.realtytrac.com/property/ca/sunland/91040/10444-mcvine-ave/154438314/
33.987893,-118.421716,12506 Wagner St,Single Family Residence,"2 beds, 2 baths",962 sqft,"3,016 sqft",1953,4221005050,1110747779,Los Angeles,VENICE DEL REY,3,275311,33,"
Zoning:

LAR1
		",09/15/2020,"$1,115,000","$1,063,000",https://www.realtytrac.com/property/ca/los-angeles/90066/12506-wagner-st/7633665/
34.193202,-118.529789,18169 Welby Way,Single Family Residence,"3 beds, 2 baths","1,599 sqft","6,099 sqft",1951,2125020027,1110747828,Los Angeles,16961,4,132700,57,"
Zoning:

LAR1
		",07/21/1986,"$115,000","$707,000",https://www.realtytrac.com/property/ca/reseda/91335/18169-welby-way/3561938/
34.086957,-118.185537,4660 Paula St,Single Family Residence,"2 beds, 1 bath","1,043 sqft","6,750 sqft",1929,5213012012,1110747999,Los Angeles,8594,1,201301,46,"
Zoning:

LAR1
		",09/15/2020,"$742,000","$691,000",https://www.realtytrac.com/property/ca/los-angeles/90032/4660-paula-st/154600586/
34.034758,-117.967868,321 Greenberry Dr,Single Family Residence,"4 beds, 2 baths","1,202 sqft","6,016 sqft",1955,8210012011,1110748389,Los Angeles,20594,1,407200,24,"
Zoning:

LPR1YY
		",01/16/1987,"$88,500","$550,000",https://www.realtytrac.com/property/ca/la-puente/91744/321-greenberry-dr/17425234/
34.068326,-118.301229,320 S Ardmore Ave # 211,Condominium,"1 bed, 1 bath",378 sqft,1.01 acres,1973,5502001066,1110748419,Los Angeles,23597,2,211803,,"
Zoning:

LAR4
		",09/15/2020,,"$327,000",https://www.realtytrac.com/property/ca/los-angeles/90020/320-s-ardmore-ave-211/32162987/
34.148221,-118.355152,4315 Arcola Ave,Single Family Residence,"4 beds, 5 baths","4,200 sqft","12,186 sqft",2001,2424019010,1110748829,Los Angeles,9354,2,143100,10,"
Zoning:

LAR1
		",09/15/2020,"$3,300,000","$2,216,000",https://www.realtytrac.com/property/ca/toluca-lake/91602/4315-arcola-ave/154423038/
33.7085,-118.291995,721 W 39th St,Apartment house (5+ units),"11 beds, 6 baths","5,384 sqft","6,101 sqft",1964,7467021002,1110749588,Los Angeles,PECKS OCEAN VIEW TR,1,297601,2,"
Zoning:

LAR2
		",09/15/2020,"$1,405,000","$697,000",https://www.realtytrac.com/property/ca/san-pedro/90731/721-w-39th-st/154701563/
33.992189,-118.441953,13320 Beach Ave # 403,Condominium,,"1,680 sqft","21,011 sqft",2006,4230007247,1110750411,Los Angeles,60455,2,275400,1,"
Zoning:

LACM(GM)
		",09/15/2020,"$1,531,000","$1,299,000",https://www.realtytrac.com/property/ca/marina-del-rey/90292/13320-beach-ave-403/205738029/
34.25143,-118.560873,19606 Vintage St,Single Family Residence,"4 beds, 3 baths","2,453 sqft","15,074 sqft",1965,2726012015,1110750640,Los Angeles,28971,1,113322,15,"
Zoning:

LARA
		",09/15/2020,"$982,000","$892,000",https://www.realtytrac.com/property/ca/northridge/91324/19606-vintage-st/12556741/
34.402889,-118.479683,26467 Fairway Cir,Condominium,"2 beds, 2 baths","1,198 sqft",13.15 acres,1970,2864010034,1110752282,Los Angeles,29546,2,920031,,"
Zoning:

SCUR3
		",09/15/2020,"$450,000","$369,000",https://www.realtytrac.com/property/ca/santa-clarita/91321/26467-fairway-cir/149351779/
34.139644,-118.14544,358 S Marengo Ave # 7,Condominium,"3 beds, 3 baths","1,205 sqft",0.51 acres,1985,5722023152,1110752308,Los Angeles,41901,2,463602,1,"
Zoning:

PSR*
		",09/15/2020,"$720,000","$659,000",https://www.realtytrac.com/property/ca/pasadena/91101/358-s-marengo-ave-7/43929783/
34.241061,-118.361418,9413 Wheatland Ave,Single Family Residence,"4 beds, 4 baths","4,059 sqft","15,591 sqft",1961,2544036011,1110752402,Los Angeles,22714,1,102107,11,"
Zoning:

LARE40
		",06/17/1977,,"$1,466,000",https://www.realtytrac.com/property/ca/sunland/91040/9413-wheatland-ave/154436994/
34.143136,-118.262687,424 Oak St # 331,Condominium,"2 beds, 2 baths","1,012 sqft",2.41 acres,1985,5695019151,1110752735,Los Angeles,41376,2,302301,1,"
Zoning:

GLR4*
		",09/15/2020,"$520,000","$428,000",https://www.realtytrac.com/property/ca/glendale/91204/424-oak-st-331/154790683/
33.721015,-118.302791,1150 W 26th St,Single Family Residence,"3 beds, 2 baths","1,444 sqft","5,495 sqft",1941,7470003003,1110753095,Los Angeles,12003,3,297500,3,"
Zoning:

LAR1
		",11/14/2008,"$500,000","$738,000",https://www.realtytrac.com/property/ca/san-pedro/90731/1150-w-26th-st/17397439/
33.881472,-118.065373,16420 Meadowbrook Ln,Condominium,"4 beds, 2 baths","1,932 sqft","3,285 sqft",1975,7010007147,1110754061,Los Angeles,30145,1,554513,147,"
Zoning:

CEADP3
		",09/15/2020,"$670,000","$664,000",https://www.realtytrac.com/property/ca/cerritos/90703/16420-meadowbrook-ln/9086141/
34.4373,-118.5154,Vac/3/4 Mi S Davenport Rd/vic,MISCELLANEOUS   (Vacant Land)     ,,,5.02 acres,,3211009031,1110754079,Los Angeles,,1,910808,32,"
Zoning:

LCA21*
		",09/15/2020,"$10,000",,https://www.realtytrac.com/property/ca/agua-dulce/91350/vac34-mi-s-davenport-rdvic/241253058/
33.836025,-118.383709,400 S Francisca Ave,Single Family Residence,"3 beds, 4 baths","2,710 sqft","5,420 sqft",2008,7508021013,1110754101,Los Angeles,REDONDO BEACH,3,621301,12,"
Zoning:

RBR-1
		",09/15/2020,"$2,000,000","$1,925,000",https://www.realtytrac.com/property/ca/redondo-beach/90277/400-s-francisca-ave/154909619/
34.253691,-118.29015,10147 Hillhaven Ave,"Quadplex (4 Units, Any Combination)","8 beds, 4 baths","2,904 sqft","8,134 sqft",1956,2565013035,1110754455,Los Angeles,LOS TERRENITOS TR,2,101210,47,"
Zoning:

LAR3
		",09/15/2020,"$920,000","$788,000",https://www.realtytrac.com/property/ca/tujunga/91042/10147-hillhaven-ave/43731821/
34.258065,-118.482694,16060 Blackhawk St,Single Family Residence,"3 beds, 2 baths","1,863 sqft","6,889 sqft",1953,2668022007,1110609086,Los Angeles,18630,3,109700,62,"
Zoning:

LARS
		",09/14/2020,"$670,000","$579,000",https://www.realtytrac.com/property/ca/san-fernando/91344/16060-blackhawk-st/144091142/
33.967758,-118.149279,7033 Granger Ave,"Triplex (3 units, any combination)","7 beds, 4 baths","2,698 sqft","8,003 sqft",1955,6358005007,1110609243,Los Angeles,11461,2,534001,6,"
Zoning:

BGR3*
		",09/14/2020,"$900,000","$754,000",https://www.realtytrac.com/property/ca/bell/90201/7033-granger-ave/52778790/
33.920186,-118.353178,4419 W Broadway,Office Building,,"2,215 sqft","8,666 sqft",1925,4041001024,1110610554,Los Angeles,HAWTHORNE,1,602106,25,"
Zoning:

HAC2*
		",09/14/2020,,,https://www.realtytrac.com/property/ca/hawthorne/90250/4419-w-broadway/154485770/
34.104731,-118.365079,8061 Woodland Ln,Single Family Residence,"3 beds, 2 baths","1,324 sqft","3,891 sqft",1923,5569011043,1110611902,Los Angeles,4202,2,194102,16,"
Zoning:

LAR1
		",09/14/2020,"$1,550,000","$1,376,000",https://www.realtytrac.com/property/ca/los-angeles/90046/8061-woodland-ln/15888641/
34.030604,-118.339155,2816 Virginia Rd,Single Family Residence,"3 beds, 2 baths","1,356 sqft","5,233 sqft",1923,5050014019,1110614005,Los Angeles,5780,1,220000,233,"
Zoning:

LARD1.5
		",09/14/2020,"$900,000","$829,000",https://www.realtytrac.com/property/ca/los-angeles/90016/2816-virginia-rd/141163904/
34.13855,-118.137877,420 S Madison Ave # 207,Condominium,"1 bed, 2 baths","1,002 sqft",1.15 acres,1970,5734018039,1110614552,Los Angeles,36212,4,463601,,"
Zoning:

PSR3
		",09/14/2020,"$549,000","$531,000",https://www.realtytrac.com/property/ca/pasadena/91101/420-s-madison-ave-207/23811472/
34.104136,-118.179664,740 S Avenue 60,Single Family Residence,"1 bed, 1 bath",614 sqft,"5,047 sqft",1926,5312013029,1110617254,Los Angeles,8082,1,201302,8,"
Zoning:

LAR1
		",09/14/2020,"$670,000","$602,000",https://www.realtytrac.com/property/ca/los-angeles/90042/740-s-avenue-60/24302825/
34.107792,-118.18907,5901 Benner St,Single Family Residence,"2 beds, 1 bath",966 sqft,"3,538 sqft",1947,5492017023,1110618015,Los Angeles,HIGHLAND PARK ADD,3,183701,19,"
Zoning:

LARD2
		",09/14/2020,"$741,000","$750,000",https://www.realtytrac.com/property/ca/los-angeles/90042/5901-benner-st/20514432/
34.037319,-118.008884,1137 Grossmont Dr,Single Family Residence,"3 beds, 2 baths","1,407 sqft","6,490 sqft",1976,8115010013,1110618551,Los Angeles,29712,1,408302,12,"
Zoning:

LCR17200*
		",09/14/2020,"$680,000","$649,000",https://www.realtytrac.com/property/ca/whittier/90601/1137-grossmont-dr/4627758/
34.6881,-118.0618,Vac/vic Avenue J8/211 Ste,MISCELLANEOUS   (Vacant Land)     ,,,2.56 acres,,3344004033,1110619286,Los Angeles,,1,900501,20,"
Zoning:

LCA11*
		",09/14/2020,"$4,500",,https://www.realtytrac.com/property/ca/butte-valley/93535/vacvic-avenue-j8211-ste/241281493/
34.405054,-118.557164,24007 Arroyo Park Dr # 64,Condominium,"2 beds, 2 baths",976 sqft,7.25 acres,1988,2861052069,1110619916,Los Angeles,43779,3,920330,1,"
Zoning:

SCUR4
		",09/14/2020,"$419,000","$533,000",https://www.realtytrac.com/property/ca/valencia/91355/24007-arroyo-park-dr-64/22856096/
34.214132,-118.396174,7904 Laurel Canyon Blvd # 12,Condominium,"1 bed, 1 bath",730 sqft,"11,362 sqft",1973,2310016029,1110620617,Los Angeles,31746,2,121801,1,"
Zoning:

LAR3
		",09/14/2020,"$292,000","$288,000",https://www.realtytrac.com/property/ca/n-hollywood/91605/7904-laurel-canyon-blvd-12/10293121/
33.820092,-118.361296,22908 Kathryn Ave,Single Family Residence,"3 beds, 1 bath","1,140 sqft","5,198 sqft",1954,7530018014,1110620636,Los Angeles,19245,1,651201,46,"
Zoning:

TORR-LO
		",12/15/1992,"$278,000","$891,000",https://www.realtytrac.com/property/ca/torrance/90505/22908-kathryn-ave/154915833/
