latitude,longitude,home_size,lot_size,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,geometry,neighborhood,sale_price,sale_price_cpi,age
33.795837,-118.140014,1523.0,7391.0,6,Slightly High,6,Excellent,3.0,2.0,POINT (-118.140014 33.795837),790.8073185403072,593.295878967653,637.6347222192816,67.0
33.898841,-118.095027,832.0,5999.0,21,Moderate,2,Above Average,2.0,1.0,POINT (-118.095027 33.898841),654.0646784135786,494.9747468305833,531.9657465850789,63.0
34.703419,-118.09581899999999,1720.0,7591.0,5,Moderate,2,Poor,3.0,2.0,POINT (-118.095819 34.703419),585.9924054294548,353.5533905932738,379.9755332750564,6.0
34.266155,-118.42621100000001,1474.0,7991.0,25,Low,17,Average,4.0,3.0,POINT (-118.426211 34.266155),635.5162783883054,424.26406871192853,455.9706399300677,64.0
34.682844,-118.180851,2048.0,10096.0,1,Moderate,2,Average,3.0,2.0,POINT (-118.180851 34.682844),585.9924054294548,435.88989435406734,468.46529962127244,38.0
34.144614000000004,-117.875577,2236.0,13286.0,0,Low,4,Excellent,4.0,2.0,POINT (-117.875577 34.144614),800.215244245759,741.2826721298698,796.6810279416529,35.0
34.026931,-118.294067,1643.0,6075.0,33,Slightly High,4,Poor,8.0,5.0,POINT (-118.294067 34.026931),820.2335760513452,570.087712549569,612.6921374621394,103.0
34.072928999999995,-117.766502,1414.0,7202.0,12,Moderately High,3,Average,3.0,2.0,POINT (-117.766502 34.07292899999999),651.8299125207416,534.4155686354954,575.7034531376945,59.0
33.780493,-118.14901599999999,684.0,3251.0,12,Slightly High,8,Average,2.0,1.0,POINT (-118.149016 33.780493),790.8073185403072,511.8593556827891,551.4045920103172,98.0
34.155207,-118.364525,1218.0,6999.0,7,Low,6,Average,2.0,1.0,POINT (-118.364525 34.155207),931.1916397904457,595.8187643906492,641.8505377373999,85.0
34.064391,-118.174043,992.0,4668.0,14,Slightly High,12,Average,2.0,1.0,POINT (-118.174043 34.064391),743.1996974602537,458.257569495584,493.6616383738562,59.0
34.214474,-118.202053,4241.0,14940.0,0,Very Low,4,Excellent,5.0,4.0,POINT (-118.202053 34.214474),1077.7815255175067,1195.8260743101398,1288.2132197050573,42.0
34.115764,-118.032315,7420.0,15153.0,1,Low,3,Excellent,5.0,7.0,POINT (-118.032315 34.115764),988.6110902388228,1095.4451150103323,1180.077027030645,-1.0
34.156003000000005,-118.23579299999999,1951.0,6210.0,1,Low,2,Above Average,2.0,3.0,POINT (-118.235793 34.15600300000001),900.964697477965,741.6198487095663,798.9159240021323,62.0
34.679745000000004,-118.198631,2882.0,7118.0,2,Moderate,2,Average,4.0,3.0,POINT (-118.198631 34.679745),585.9924054294548,428.9522117905443,462.0922069867742,5.0
34.686809999999994,-118.170484,1615.0,7243.0,2,Moderate,4,Average,4.0,2.0,POINT (-118.170484 34.68680999999999),585.9924054294548,1118.033988749895,1204.4110722523467,18.0
33.921409999999995,-118.136417,1324.0,5480.0,10,Moderate,6,Average,3.0,1.0,POINT (-118.136417 33.92140999999999),758.3911187827508,572.7128425310541,618.9427442736209,61.0
34.16344,-118.32903700000001,1530.0,6465.0,3,Low,7,Excellent,3.0,2.0,POINT (-118.329037 34.16344),879.8952494473324,768.1145747868608,830.1174821470263,72.0
34.11345,-117.91913100000001,1232.0,6109.0,5,Moderate,14,Average,3.0,1.0,POINT (-117.919131 34.11345),656.3494869110713,497.9959839195493,538.1946728524681,58.0
34.16803400000001,-118.216514,2146.0,2287.0,1,Low,2,Excellent,2.0,3.0,POINT (-118.216514 34.16803400000001),900.964697477965,845.5767262643882,913.8324489722027,21.0
34.684246,-118.11598700000002,1544.0,8342.0,5,Moderate,2,Poor,4.0,2.0,POINT (-118.115987 34.684246),585.9924054294548,380.7886552931954,411.5262620161213,8.0
34.111917,-118.43308999999999,1622.0,13181.0,1,Moderate,2,Above Average,2.0,3.0,POINT (-118.43309 34.111917),980.1372588754194,707.1067811865476,764.185083938217,38.0
33.909538,-118.23828600000002,1227.0,5001.0,13,High,9,Poor,3.0,1.0,POINT (-118.238286 33.909538),630.6642838467009,504.9752469181039,545.7373083104786,64.0
34.212519,-118.38965400000001,996.0,6767.0,17,Low,9,Average,2.0,1.0,POINT (-118.389654 34.212519),702.2877798159082,474.3416490252569,512.6309385231707,62.0
34.050053000000005,-118.341829,1724.0,7241.0,19,Slightly High,9,Average,4.0,2.0,POINT (-118.341829 34.05005300000001),989.2070593046079,670.820393249937,724.9696257515163,87.0
34.161313,-118.34875900000002,909.0,6044.0,4,Low,3,Excellent,3.0,2.0,POINT (-118.348759 34.161313),879.8952494473324,651.9202405202649,704.5438354968488,70.0
34.064834000000005,-118.010543,1144.0,4117.0,7,Moderate,12,Average,3.0,2.0,POINT (-118.010543 34.064834),679.0199182117867,494.9747468305833,534.9295587567519,49.0
33.924495,-118.317495,1192.0,5304.0,11,Slightly High,21,Average,3.0,2.0,POINT (-118.317495 33.924495),791.5244987503697,515.26692111953,556.8597358175156,57.0
34.119959,-118.02513,4010.0,11301.0,0,Low,3,Excellent,5.0,6.0,POINT (-118.02513 34.119959),988.6110902388228,818.535277187245,884.6081895213858,-1.0
34.090689000000005,-117.956597,624.0,4194.0,7,Moderate,8,Average,1.0,1.0,POINT (-117.956597 34.090689),642.9857004054883,424.26406871192853,458.5110503629302,88.0
33.859852000000004,-118.384996,1802.0,2506.0,5,Low,6,Excellent,4.0,3.0,POINT (-118.384996 33.859852),945.737559687281,848.5281374238571,917.0221007258604,49.0
34.194914000000004,-118.166005,1403.0,7014.0,2,Moderate,3,Poor,4.0,3.0,POINT (-118.166005 34.194914),861.0586403214015,524.4044240850758,566.7348263363676,70.0
34.694146999999994,-118.097444,1741.0,6132.0,8,Moderate,2,Poor,3.0,3.0,POINT (-118.097444 34.69414699999999),585.9924054294548,370.80992435478316,400.7420388370259,22.0
34.185608,-118.330722,887.0,6750.0,5,Low,6,Excellent,2.0,1.0,POINT (-118.330722 34.185608),879.8952494473324,574.4562646538029,620.826897016403,64.0
34.193274,-118.305553,1431.0,7843.0,0,Low,4,Excellent,3.0,1.0,POINT (-118.305553 34.193274),879.8952494473324,724.568837309472,786.865252368453,84.0
34.673575,-118.174328,1548.0,10656.0,4,Moderate,2,Average,3.0,2.0,POINT (-118.174328 34.673575),585.9924054294548,916.515138991168,995.314563651005,71.0
33.909549,-118.112686,811.0,6302.0,11,Moderate,5,Above Average,2.0,1.0,POINT (-118.112686 33.909549),723.1076385663375,478.0167361086848,519.1152866733803,61.0
34.0068,-117.958569,975.0,5879.0,8,Moderate,9,Above Average,3.0,1.0,POINT (-117.958569 34.0068),761.0379368126621,518.6520991955975,563.2443653530512,57.0
34.185757,-118.635627,1618.0,7080.0,4,Very Low,3,Excellent,2.0,2.0,POINT (-118.635627 34.185757),913.0715330159154,663.32495807108,720.3557945895537,52.0
34.299063000000004,-118.421556,610.0,6749.0,9,Low,13,Poor,1.0,1.0,POINT (-118.421556 34.299063),697.5420774310443,357.77087639996637,388.5310221095013,73.0
34.128518,-118.091376,1406.0,6320.0,0,Moderate,6,Excellent,3.0,2.0,POINT (-118.091376 34.128518),942.8463064196169,696.419413859206,756.2956197170289,58.0
34.04268,-117.760296,880.0,6595.0,7,Moderately High,2,Average,2.0,1.0,POINT (-117.760296 34.04268),651.8299125207416,424.26406871192853,460.7411143122235,63.0
34.094108,-118.385248,1900.0,6886.0,0,Slightly High,9,Above Average,3.0,3.0,POINT (-118.385248 34.094108),1071.6969533460049,927.3618495495704,1007.0938442402687,64.0
34.275734,-118.472226,1080.0,7719.0,5,Low,7,Above Average,3.0,2.0,POINT (-118.472226 34.275734),786.4228379378518,489.89794855663564,532.0180127497807,56.0
34.013003000000005,-117.895109,992.0,5945.0,5,Moderate,3,Average,3.0,1.0,POINT (-117.895109 34.013003),664.6059718581147,484.7679857416329,526.446989988083,51.0
33.917886,-118.15316599999998,1413.0,5230.0,9,Moderate,5,Above Average,3.0,2.0,POINT (-118.153166 33.917886),758.3911187827508,420.7136793592526,456.88547234951733,64.0
33.821754999999996,-118.26444199999999,2128.0,5661.0,6,Moderate,19,Average,5.0,3.0,POINT (-118.264442 33.821755),679.8685149672215,543.1390245600107,591.2891697471334,56.0
34.265284,-118.481055,1632.0,6888.0,4,Low,6,Above Average,3.0,2.0,POINT (-118.481055 34.265284),786.4228379378518,628.4902544988267,684.2069230393075,57.0
34.090689000000005,-117.956597,624.0,4194.0,7,Moderate,8,Average,1.0,1.0,POINT (-117.956597 34.090689),642.9857004054883,353.5533905932738,384.8964654206741,88.0
34.0929,-117.956624,1256.0,4949.0,7,Moderate,6,Average,3.0,2.0,POINT (-117.956624 34.0929),642.9857004054883,500.0,544.3258015073843,51.0
34.006568,-118.323311,1463.0,4801.0,45,Slightly High,3,Poor,2.0,1.0,POINT (-118.323311 34.006568),806.4526797357852,547.7225575051662,596.2790402353478,73.0
34.050323,-118.18708600000001,758.0,6153.0,20,Slightly High,11,Average,2.0,1.0,POINT (-118.187086 34.050323),634.4272885446554,344.9637662132068,375.5453570700194,59.0
34.174690000000005,-118.278798,3078.0,11156.0,3,Low,6,Above Average,5.0,2.0,POINT (-118.278798 34.17469000000001),900.964697477965,984.8857801796105,1072.1974833789839,85.0
34.115993,-118.258226,1396.0,6753.0,8,Slightly High,5,Average,4.0,2.0,POINT (-118.258226 34.115993),941.0631921422736,660.3203767869048,718.8588366923799,89.0
34.177741,-118.384165,1072.0,5260.0,12,Low,7,Average,4.0,2.0,POINT (-118.384165 34.177741),791.7222096289922,531.0367218940702,578.1139785496873,73.0
33.906191,-118.235836,734.0,2605.0,15,High,14,Poor,3.0,1.0,POINT (-118.235836 33.906191),606.7286532869186,339.8529093593286,369.98141456326584,63.0
34.711601,-118.16566599999999,1685.0,8908.0,4,Moderate,2,Poor,4.0,3.0,POINT (-118.165666 34.711601),585.9924054294548,360.5551275463989,393.4526359730734,17.0
33.77066,-118.175546,984.0,5179.0,21,Slightly High,6,Average,3.0,2.0,POINT (-118.175546 33.77066),790.8073185403072,620.4836822995428,677.0974026644999,97.0
34.027743,-117.808218,1461.0,14125.0,2,Low,4,Above Average,3.0,2.0,POINT (-117.808218 34.027743),782.6737066019108,573.5852159879995,625.9198606366264,46.0
34.262679,-118.425661,1683.0,7425.0,21,Low,16,Average,4.0,3.0,POINT (-118.425661 34.262679),635.5162783883054,533.8539126015655,582.5634225950494,65.0
33.980456,-118.302256,996.0,2720.0,62,Slightly High,10,Poor,2.0,1.0,POINT (-118.302256 33.980456),559.3829501363034,361.1966223540857,394.1526615829295,82.0
34.098694,-118.188986,916.0,8660.0,7,Slightly High,2,Average,2.0,1.0,POINT (-118.188986 34.098694),790.718570230005,509.9019513592785,556.4260539445647,50.0
34.12095,-118.185888,788.0,4411.0,15,Slightly High,6,Average,3.0,1.0,POINT (-118.185888 34.12095),800.2914144871164,473.8143096192853,517.0457298724157,86.0
33.931490000000004,-118.008548,1367.0,6240.0,11,Moderate,2,Above Average,3.0,2.0,POINT (-118.008548 33.93149),680.9414955576393,563.0275304103699,614.3988783985948,51.0
34.691452000000005,-118.156424,1486.0,7531.0,5,Moderate,4,Average,4.0,2.0,POINT (-118.156424 34.69145200000001),585.9924054294548,336.1547262794322,366.8259110596874,53.0
33.988794,-117.957182,1690.0,12907.0,2,Moderate,2,Excellent,4.0,2.0,POINT (-117.957182 33.988794),761.0379368126621,674.5368781616021,736.0824808671643,46.0
33.961837,-118.411947,2865.0,6003.0,1,Slightly High,4,Average,4.0,3.0,POINT (-118.411947 33.961837),1010.9409127858843,830.6623862918075,906.4530789348893,64.0
34.100416,-118.354763,2531.0,6970.0,1,Slightly High,6,Above Average,4.0,4.0,POINT (-118.354763 34.100416),1020.1367213438344,908.845421400141,991.7696336073523,92.0
33.915284,-118.09164399999999,1173.0,3060.0,16,Moderate,5,Average,3.0,2.0,POINT (-118.091644 33.915284),654.0646784135786,492.44289008980525,537.8355302334325,58.0
34.680991,-118.171146,2690.0,7888.0,1,Moderate,2,Average,5.0,3.0,POINT (-118.171146 34.680991),585.9924054294548,412.31056256176606,450.3167260589577,21.0
34.052503,-117.949458,2013.0,9227.0,11,Low,3,Above Average,3.0,3.0,POINT (-117.949458 34.052503),731.9389473991702,622.0932405998316,679.4368537875076,53.0
34.210996,-118.62567,1290.0,7499.0,5,Very Low,4,Average,3.0,2.0,POINT (-118.62567 34.210996),824.1942676003653,634.0346993658943,692.4790581455293,51.0
33.899413,-118.140728,2458.0,6110.0,9,Moderate,5,Above Average,4.0,2.0,POINT (-118.140728 33.899413),723.1076385663375,591.6079783099616,646.1415061686448,50.0
34.192164,-118.29914699999999,3784.0,7045.0,0,Low,4,Excellent,5.0,4.0,POINT (-118.299147 34.192164),879.8952494473324,948.6832980505138,1036.1314883387786,10.0
34.654703999999995,-118.256939,4131.0,9567.0,1,Moderate,2,Above Average,5.0,4.0,POINT (-118.256939 34.654704),585.9924054294548,564.8008498577176,616.8633371965655,4.0
34.693338,-118.16723300000001,997.0,7254.0,3,Moderate,3,Average,3.0,1.0,POINT (-118.167233 34.693338),585.9924054294548,774.5966692414834,845.9978176201688,55.0
34.682721,-118.10326599999999,1860.0,7677.0,13,Moderate,2,Average,4.0,3.0,POINT (-118.103266 34.682721),585.9924054294548,303.31501776206204,331.274136938136,21.0
34.66453,-118.23363700000002,1515.0,6649.0,1,Moderate,2,Above Average,3.0,2.0,POINT (-118.233637 34.66453),585.9924054294548,441.5880433163923,482.2929606690095,0.0
34.285827000000005,-118.435524,2740.0,7538.0,24,Low,11,Average,5.0,3.0,POINT (-118.435524 34.285827),680.7672931684554,601.6643582596529,657.1248679986527,80.0
34.054320000000004,-118.357723,1688.0,6100.0,7,Slightly High,3,Average,3.0,2.0,POINT (-118.357723 34.05432),989.2070593046079,894.4271909999159,976.8741354736808,82.0
33.875762,-118.11486699999999,2433.0,4821.0,18,Moderate,9,Excellent,4.0,4.0,POINT (-118.114867 33.875762),723.1076385663375,739.932429347437,808.1382805677539,3.0
34.200509000000004,-118.646479,1613.0,15671.0,2,Very Low,3,Excellent,4.0,2.0,POINT (-118.646479 34.200509),824.1942676003653,714.142842854285,779.9714490321907,46.0
33.938681,-118.042786,1034.0,6104.0,8,Moderate,16,Above Average,3.0,1.0,POINT (-118.042786 33.938681),680.9414955576393,532.9165037789691,582.0399403631122,59.0
34.128927000000004,-118.22326699999999,1417.0,8958.0,8,Slightly High,2,Above Average,3.0,2.0,POINT (-118.223267 34.128927),857.2358407235046,696.419413859206,760.7742592054201,45.0
33.995059000000005,-118.06233200000001,950.0,5692.0,6,Moderate,6,Average,2.0,1.0,POINT (-118.062332 33.995059),713.5591594463555,568.3308895353128,620.8493084272303,61.0
33.8291,-118.18143400000001,1860.0,7052.0,6,Slightly High,7,Above Average,3.0,2.0,POINT (-118.181434 33.8291),790.8073185403072,785.8116822750856,858.4271037835464,75.0
33.978953999999995,-118.29604199999999,1150.0,2870.0,65,Slightly High,9,Poor,3.0,2.0,POINT (-118.296042 33.97895399999999),557.1629643545583,339.1164991562634,370.4536351166388,86.0
34.666262,-118.236833,3215.0,7313.0,0,Moderate,2,Average,4.0,3.0,POINT (-118.236833 34.666262),585.9924054294548,474.3416490252569,518.1746939645527,4.0
34.008267,-118.469326,3918.0,6412.0,5,Moderate,4,Excellent,3.0,2.0,POINT (-118.469326 34.008267),1082.5828298508598,758.287544405155,828.3595106327076,-2.0
34.711601,-118.16566599999999,1685.0,8908.0,4,Moderate,2,Poor,4.0,3.0,POINT (-118.165666 34.711601),585.9924054294548,393.70039370059055,430.0815276051479,17.0
34.711601,-118.16566599999999,1685.0,8908.0,4,Moderate,2,Poor,4.0,3.0,POINT (-118.165666 34.711601),585.9924054294548,393.70039370059055,430.0815276051479,17.0
34.685688,-118.107147,1414.0,10588.0,14,Moderate,2,Average,3.0,2.0,POINT (-118.107147 34.685688),585.9924054294548,253.96850198400588,277.43726713146145,29.0
33.999012,-118.273143,1296.0,5473.0,91,Slightly High,19,Average,4.0,2.0,POINT (-118.273143 33.999012),616.9595934039003,463.6809247747852,506.52883166829344,31.0
34.695966999999996,-118.18600500000001,2650.0,7149.0,0,Moderate,2,Average,4.0,3.0,POINT (-118.186005 34.695967),585.9924054294548,1228.8205727444508,1342.3736362338655,5.0
34.073126,-118.077376,1094.0,5141.0,6,Moderate,5,Excellent,3.0,2.0,POINT (-118.077376 34.073126),746.2499038300173,591.6079783099616,646.277390437265,56.0
34.026931,-118.294067,1643.0,6075.0,33,Slightly High,4,Poor,8.0,5.0,POINT (-118.294067 34.026931),820.2335760513452,483.735464897913,528.4365751950447,102.0
34.037523,-118.430345,1222.0,5819.0,3,Slightly High,9,Above Average,2.0,1.0,POINT (-118.430345 34.037523),1047.936961341634,871.7797887081347,952.3393658275767,70.0
34.262679,-118.425661,1683.0,7425.0,21,Low,16,Average,4.0,3.0,POINT (-118.425661 34.262679),635.5162783883054,443.8468204234429,485.16367481082005,65.0
34.137797,-118.209076,720.0,2750.0,3,Slightly High,6,Excellent,1.0,1.0,POINT (-118.209076 34.137797),857.2358407235046,587.3670062235366,642.0438811078377,86.0
34.439249,-118.415115,3035.0,5769.0,0,Low,3,Above Average,4.0,4.0,POINT (-118.415115 34.439249),754.1158597022891,670.820393249937,733.2657848414518,4.0
34.457808,-118.528212,1279.0,9784.0,1,Low,3,Excellent,3.0,2.0,POINT (-118.528212 34.457808),754.1158597022891,590.7622195096772,645.7551483263322,26.0
34.085924,-118.180807,661.0,5916.0,9,Slightly High,8,Average,1.0,1.0,POINT (-118.180807 34.085924),743.1996974602537,424.26406871192853,463.75800207399135,63.0
33.913538,-118.236527,822.0,6537.0,10,High,17,Poor,2.0,1.0,POINT (-118.236527 33.913538),630.6642838467009,441.5880433163923,482.694632448886,63.0
33.921538,-118.155602,1237.0,5958.0,9,Moderate,13,Above Average,3.0,2.0,POINT (-118.155602 33.921538),758.3911187827508,610.7372593840988,667.589626583316,57.0
34.132081,-118.445655,1404.0,7493.0,0,Moderate,2,Above Average,3.0,2.0,POINT (-118.445655 34.132081),1021.5273371887986,777.8174593052023,850.2230038023175,56.0
33.784237,-118.333878,1860.0,5626.0,2,Low,6,Excellent,4.0,2.0,POINT (-118.333878 33.784237),921.9158827709523,806.2257748298549,881.2757952630666,55.0
34.561388,-118.16596299999999,1891.0,6819.0,1,Moderate,3,Above Average,3.0,3.0,POINT (-118.165963 34.561388),667.1022524700426,391.1521443121589,427.563751754649,5.0
33.849152000000004,-118.17313999999999,1544.0,5396.0,23,Slightly High,3,Poor,3.0,2.0,POINT (-118.17314 33.849152),790.8073185403072,624.4997998398399,682.6332956939109,68.0
34.684531,-118.142292,1052.0,6208.0,8,Moderate,2,Poor,3.0,1.0,POINT (-118.142292 34.684531),585.9924054294548,948.6832980505138,1036.994417746933,58.0
33.910659,-118.108553,1229.0,5501.0,12,Moderate,4,Average,3.0,2.0,POINT (-118.108553 33.910659),654.0646784135786,555.8776843874919,607.6232783316348,56.0
33.955677,-118.320668,2030.0,8511.0,24,Moderately High,5,Poor,5.0,2.0,POINT (-118.320668 33.955677),769.3714167326386,566.5686189686118,619.3094116322852,71.0
33.942565,-118.30239399999999,1333.0,5908.0,22,Slightly High,10,Poor,3.0,1.0,POINT (-118.302394 33.942565),598.0952860308661,412.31056256176606,450.6917668238351,83.0
34.013003000000005,-117.895109,992.0,5945.0,5,Moderate,3,Average,3.0,1.0,POINT (-117.895109 34.013003),664.6059718581147,400.0,437.23523746139233,50.0
34.183792,-118.62426799999999,2610.0,8858.0,3,Very Low,8,Excellent,4.0,3.0,POINT (-118.624268 34.183792),913.0715330159154,818.535277187245,894.7311657287291,37.0
33.942565,-118.30239399999999,1333.0,5908.0,22,Slightly High,10,Poor,3.0,1.0,POINT (-118.302394 33.942565),598.0952860308661,400.0,437.23523746139233,83.0
34.031585,-117.777755,1692.0,5930.0,2,Moderately High,2,Above Average,3.0,3.0,POINT (-117.777755 34.031585),651.8299125207416,661.8156843109718,723.6332347594733,25.0
33.958083,-118.26033600000001,1253.0,5158.0,56,Slightly High,4,Poor,4.0,1.0,POINT (-118.260336 33.958083),669.3725336788415,1212.4355652982142,1325.6843118905697,73.0
33.966211,-118.114287,1731.0,5014.0,7,Moderate,10,Average,3.0,3.0,POINT (-118.114287 33.966211),669.990299560016,489.89794855663564,535.6573523716822,60.0
33.971427,-118.014769,2763.0,12258.0,1,Moderate,2,Above Average,5.0,3.0,POINT (-118.014769 33.971427),713.5591594463555,812.403840463596,888.2872270060296,51.0
33.849152000000004,-118.17313999999999,1544.0,5396.0,23,Slightly High,3,Poor,3.0,2.0,POINT (-118.17314 33.849152),790.8073185403072,514.78150704935,562.8651843274275,68.0
33.980528,-118.32338200000001,889.0,2388.0,62,Slightly High,6,Poor,2.0,1.0,POINT (-118.323382 33.980528),754.5001646832675,1208.3045973594571,1321.1674867939832,81.0
