Latitude,Longitude,HomeSize,LotSize,YearBuilt,Age,SexOffenders,CrimeIndex,EnviornmentalHazards,SchoolQuality,Bedrooms,Bathrooms,Neighborhood,SalePrice,SalePriceTransformed,Date
33.91752,-118.28744,2159.0,15381.0,1925,49,19,Slightly High,15,Poor,3,2,Harbor Gateway,41000.0,455.836,1974-11-15
33.91202,-118.28839,1296.0,7501.0,1950,70,12,Moderate,15,Poor,3,2,Harbor Gateway,480000.0,693.846,2020-11-20
33.91153,-118.28989,1226.0,7500.0,1948,56,11,Moderate,15,Poor,2,2,Harbor Gateway,375000.0,718.673,2004-08-19
33.90623,-118.2896,1699.0,9124.0,1947,73,8,Moderate,18,Poor,5,1,Harbor Gateway,635000.0,796.52,2020-12-31
33.90702,-118.29008,1336.0,6000.0,1947,74,9,Moderate,18,Poor,3,2,Harbor Gateway,535000.0,730.968,2021-01-22
33.90798,-118.29007,956.0,6001.0,1947,73,9,Moderate,15,Poor,2,1,Harbor Gateway,442000.0,665.612,2020-10-06
33.90859,-118.28839,1167.0,6005.0,1947,70,10,Moderate,18,Poor,3,1,Harbor Gateway,510000.0,737.495,2017-05-31
33.9052,-118.28924,815.0,6915.0,1948,72,8,Moderate,15,Poor,2,1,Harbor Gateway,520000.0,721.957,2020-10-01
33.90018,-118.28992,1672.0,5004.0,1950,71,13,Moderate,18,Average,4,2,Harbor Gateway,700000.0,836.124,2021-01-21
33.89981,-118.28813,814.0,5248.0,1949,72,12,Moderate,18,Average,2,1,Harbor Gateway,295000.0,542.791,2021-01-22
33.89842,-118.28785,1176.0,5648.0,1948,72,12,Moderate,15,Average,2,1,Harbor Gateway,470000.0,685.265,2020-12-08
33.89085,-118.28748,1062.0,5011.0,1954,66,12,Moderate,15,Average,3,1,Harbor Gateway,550000.0,742.645,2020-09-21
33.88808,-118.28669,1367.0,5246.0,1956,65,11,Moderate,18,Average,3,2,Harbor Gateway,640000.0,799.487,2021-01-13
33.88758,-118.28692,1624.0,5000.0,1952,69,11,Moderate,18,Average,4,3,Harbor Gateway,600000.0,774.1,2021-01-22
33.88764,-118.2882,1660.0,5463.0,1952,68,11,Moderate,15,Average,3,2,Harbor Gateway,619000.0,786.421,2020-12-16
33.88738,-118.28786,1268.0,5196.0,1952,68,11,Moderate,15,Average,3,2,Harbor Gateway,590000.0,769.017,2020-10-01
33.88704,-118.28449,1600.0,5250.0,1958,40,12,Moderate,15,Average,3,2,Harbor Gateway,75000.0,345.485,1998-10-09
33.88857,-118.28372,1342.0,5830.0,1956,64,12,Moderate,18,Average,3,2,Harbor Gateway,600000.0,774.257,2020-12-29
33.88044,-118.2908,1396.0,6227.0,1901,118,10,Moderate,15,Average,3,1,Harbor Gateway,380000.0,624.63,2019-03-21
33.87878,-118.28929,1128.0,12925.0,1948,73,9,Moderate,18,Average,3,2,Harbor Gateway,615000.0,783.717,2021-01-11
33.87425,-118.28834,1243.0,5319.0,1961,59,4,Moderate,15,Average,3,2,Harbor Gateway,678500.0,824.85,2020-09-17
33.88765,-118.2699,880.0,5308.0,1954,66,11,Moderate,15,Average,2,1,West Compton,515000.0,718.478,2020-10-07
33.87916,-118.27161,1561.0,5631.0,1963,57,11,Moderate,15,Average,4,2,Carson,575000.0,759.336,2020-09-18
33.87624,-118.27174,1563.0,6365.0,1963,57,7,Moderate,15,Average,4,2,Carson,640000.0,801.106,2020-09-30
33.87403,-118.27047,1803.0,5427.0,1966,55,5,Moderate,18,Average,4,3,Carson,740000.0,859.681,2021-01-22
33.87409,-118.26972,1803.0,5520.0,1966,54,6,Moderate,15,Average,4,3,Carson,145000.0,381.352,2020-11-19
33.87348,-118.27134,1486.0,5574.0,1966,54,2,Moderate,15,Average,3,2,Carson,255000.0,504.754,2020-12-08
33.87512,-118.26666,1442.0,6099.0,1963,57,7,Moderate,15,Average,3,2,Carson,680000.0,825.842,2020-11-13
33.89036,-118.26963,1241.0,5162.0,1960,60,11,Moderate,18,Average,3,2,West Compton,640000.0,799.649,2020-12-29
33.91486,-118.26698,1300.0,4920.0,1972,48,14,Slightly High,15,Poor,4,1,Willowbrook,470000.0,685.265,2020-12-10
33.91205,-118.26819,1188.0,6582.0,1948,72,10,Slightly High,13,Poor,3,1,Willowbrook,505000.0,711.468,2020-10-21
33.91163,-118.2693,1565.0,6474.0,1948,73,9,Slightly High,17,Poor,3,2,Willowbrook,431000.0,656.085,2021-01-14
33.90796,-118.26759,1102.0,5501.0,1949,71,4,Slightly High,15,Average,2,1,Willowbrook,435000.0,659.256,2020-12-11
33.9076,-118.26776,914.0,5500.0,1949,71,4,Slightly High,15,Average,2,1,Willowbrook,485000.0,697.45,2020-11-30
33.92048,-118.27949,2403.0,13528.0,1912,109,24,Slightly High,13,Average,4,1,Willowbrook,614500.0,783.398,2021-01-21
33.9229,-118.27461,1060.0,10013.0,1948,72,22,Slightly High,10,Average,3,1,Willowbrook,405000.0,637.276,2020-09-30
33.9203,-118.27595,1314.0,5910.0,1948,72,22,Slightly High,12,Average,4,1,Willowbrook,500000.0,708.084,2020-09-24
33.912,-118.26171,1145.0,6752.0,1947,73,9,Slightly High,12,Poor,3,1,Willowbrook,545000.0,737.917,2020-12-18
33.90706,-118.26241,809.0,5300.0,1944,76,3,Slightly High,15,Poor,2,1,Willowbrook,430000.0,656.514,2020-10-06
33.90949,-118.25749,832.0,7003.0,1944,76,3,Slightly High,11,Poor,2,1,Compton,450000.0,671.748,2020-09-25
33.89689,-118.25669,954.0,6212.0,1942,78,11,High,13,Average,2,1,West Compton,375000.0,613.092,2020-10-22
33.8989,-118.25881,1718.0,6110.0,1948,73,8,High,13,Poor,3,1,West Compton,580000.0,761.089,2021-01-14
33.88749,-118.25659,1424.0,6106.0,1952,69,16,High,16,Average,3,1,Compton,545000.0,737.768,2021-01-22
33.88982,-118.25513,1940.0,6119.0,1950,70,20,High,11,Average,4,3,Compton,575000.0,759.41,2020-11-18
33.88706,-118.25548,1068.0,5980.0,1950,71,20,High,13,Average,3,1,Compton,515000.0,717.175,2021-01-11
33.89281,-118.26239,1070.0,7784.0,1955,39,10,High,15,Poor,3,1,West Compton,129000.0,479.071,1994-02-08
33.89047,-118.26176,1545.0,5705.0,1965,36,12,High,18,Poor,4,2,West Compton,198000.0,539.577,2001-08-24
33.88449,-118.25948,2038.0,5525.0,1957,63,15,Moderate,18,Poor,4,2,Carson,490000.0,699.693,2020-12-30
33.88167,-118.25972,867.0,6124.0,1953,67,15,High,15,Poor,3,1,Compton,495000.0,704.535,2020-09-30
33.88145,-118.25876,924.0,4319.0,1954,66,15,High,15,Poor,3,1,Compton,477000.0,691.674,2020-11-19
33.88135,-118.25664,1222.0,5151.0,1953,67,15,High,15,Poor,3,2,Compton,510000.0,715.2,2020-11-17
33.88235,-118.2572,1129.0,5044.0,1951,69,15,High,15,Poor,3,1,Compton,510000.0,715.13,2020-09-16
33.88351,-118.25722,1833.0,5256.0,1951,69,15,High,15,Poor,4,2,Compton,569000.0,755.207,2020-10-02
33.88632,-118.25132,1180.0,6216.0,1950,70,20,High,14,Poor,3,1,Compton,560000.0,749.366,2020-09-28
33.88675,-118.25318,1052.0,5998.0,1950,70,21,High,14,Poor,3,1,Compton,450000.0,671.608,2020-10-23
33.88465,-118.24778,1074.0,5809.0,1954,67,23,High,10,Poor,4,2,Compton,487500.0,697.764,2021-01-13
33.88592,-118.24065,1070.0,6119.0,1948,72,22,High,10,Poor,3,1,Compton,510000.0,713.83,2020-12-09
33.882,-118.23952,852.0,6124.0,1948,72,18,High,7,Poor,2,1,Compton,350000.0,592.484,2020-11-18
33.88333,-118.23917,850.0,6119.0,1948,72,21,High,8,Poor,2,1,Compton,390000.0,625.233,2020-10-07
33.88254,-118.24175,1404.0,6002.0,1948,72,22,High,7,Poor,4,2,Compton,328000.0,573.504,2020-09-28
33.88202,-118.24757,1121.0,5032.0,1954,66,18,High,11,Poor,4,2,Compton,500000.0,707.937,2020-10-01
33.88176,-118.24423,1071.0,6679.0,1954,66,20,High,8,Poor,4,2,Compton,415000.0,643.922,2020-12-15
33.89522,-118.24916,782.0,3840.0,1962,59,22,High,10,Average,2,1,Compton,445000.0,666.656,2021-01-25
33.89237,-118.24899,1330.0,4308.0,1971,49,22,High,7,Average,4,2,Compton,530000.0,728.866,2020-10-08
33.89337,-118.24677,798.0,2622.0,1954,66,22,High,7,Average,2,2,Compton,409000.0,639.251,2020-12-30
33.89294,-118.24301,1157.0,5708.0,1947,51,22,High,5,Average,3,1,Compton,629500.0,1002.75,1998-08-28
33.89452,-118.24549,912.0,5241.0,1911,109,22,High,6,Average,2,1,Compton,450000.0,671.813,2020-11-19
33.90111,-118.25209,1088.0,5502.0,1952,68,13,High,12,Average,3,1,Compton,485000.0,697.237,2020-10-22
33.90035,-118.25126,1559.0,5494.0,1952,69,13,High,10,Average,3,2,Compton,435000.0,659.122,2021-01-13
33.89843,-118.24957,1068.0,5184.0,1951,69,14,High,12,Average,3,1,Compton,545000.0,737.917,2020-12-30
33.90605,-118.253,1613.0,4999.0,1951,48,8,High,10,Poor,3,1,Compton,1020000.0,1265.62,1999-06-18
33.90638,-118.25036,966.0,5201.0,1951,70,11,High,6,Poor,2,1,Compton,425000.0,651.502,2021-01-20
33.90552,-118.25082,2235.0,4997.0,1952,69,10,High,9,Poor,5,3,Compton,550000.0,741.144,2021-01-13
33.91124,-118.25341,1161.0,5414.0,1959,61,4,High,6,Poor,3,2,Compton,535000.0,732.448,2020-09-30
33.90892,-118.25136,1164.0,5052.0,1959,46,8,High,6,Poor,3,3,Compton,360000.0,691.673,2005-08-03
33.90917,-118.25084,1554.0,4497.0,1999,21,7,High,6,Poor,3,3,Compton,536000.0,731.799,2020-12-29
33.91115,-118.2475,1976.0,5025.0,1953,68,7,High,4,Poor,4,2,Compton,498000.0,705.239,2021-01-22
33.90687,-118.24476,1066.0,10580.0,1951,69,13,High,5,Poor,3,1,Compton,483500.0,696.371,2020-11-24
33.90713,-118.24632,1076.0,6550.0,1951,69,11,High,4,Poor,3,1,Compton,460000.0,679.03,2020-10-08
33.91045,-118.24946,1138.0,4999.0,1951,70,7,High,6,Poor,3,1,Compton,465000.0,681.472,2021-01-22
33.90994,-118.25029,1566.0,5530.0,1951,69,6,High,6,Poor,4,1,Compton,313000.0,560.121,2020-10-06
33.90851,-118.24996,1423.0,5052.0,1951,69,8,High,6,Poor,4,1,Compton,505000.0,710.322,2020-12-31
33.90783,-118.24898,1316.0,5095.0,1951,69,10,High,6,Poor,3,1,Compton,475000.0,690.012,2020-10-02
33.91425,-118.24396,852.0,9946.0,1942,78,10,High,4,Poor,2,1,Compton,510000.0,715.13,2020-09-25
33.91327,-118.2399,1561.0,6020.0,1947,73,11,High,7,Poor,4,2,Compton,555000.0,745.858,2020-10-21
33.91161,-118.24193,1602.0,2915.0,1994,26,12,High,4,Poor,3,3,Compton,445000.0,667.867,2020-10-01
33.91209,-118.24583,750.0,7572.0,1948,72,9,High,4,Poor,2,1,Compton,438000.0,661.526,2020-12-29
33.91038,-118.24508,1152.0,5801.0,1949,71,12,High,4,Poor,2,1,Compton,548000.0,739.946,2020-12-10
33.91856,-118.25185,1746.0,5137.0,1942,78,18,Slightly High,7,Poor,4,2,Willowbrook,390000.0,625.424,2020-11-20
33.92654,-118.25011,2596.0,4000.0,1905,115,22,Slightly High,7,Poor,5,2,Willowbrook,540000.0,735.935,2020-11-18
33.92073,-118.24882,948.0,6275.0,1946,74,18,Slightly High,5,Poor,2,1,Willowbrook,455000.0,675.469,2020-09-28
33.92073,-118.25263,880.0,6698.0,1945,75,22,Slightly High,6,Poor,2,1,Willowbrook,341000.0,583.696,2020-12-10
33.92721,-118.24594,1012.0,3000.0,1926,94,22,Slightly High,9,Poor,4,1,Willowbrook,125000.0,354.077,2020-11-16
33.89866,-118.23494,1847.0,5757.0,1947,73,20,High,6,Poor,4,2,Compton,400000.0,632.178,2020-12-30
33.91354,-118.23653,822.0,6537.0,1947,63,10,High,15,Poor,2,1,Compton,195000.0,482.695,2010-09-08
33.91305,-118.23334,1292.0,4935.0,1924,96,12,High,15,Poor,3,1,Willowbrook,530000.0,729.089,2020-11-23
33.91313,-118.23304,1214.0,3960.0,1938,82,12,High,15,Poor,4,2,Willowbrook,285000.0,534.592,2020-09-25
33.91186,-118.23267,594.0,2470.0,1949,72,12,High,18,Poor,2,1,Willowbrook,392000.0,625.698,2021-01-21
33.91208,-118.23779,1107.0,5000.0,1947,73,11,High,10,Poor,3,2,Compton,500000.0,706.797,2020-12-17
33.90501,-118.23797,616.0,5265.0,1923,88,15,High,12,Poor,1,1,Compton,79000.0,302.103,2011-07-14
33.90619,-118.23584,734.0,2605.0,1948,72,15,High,14,Poor,3,1,Willowbrook,435000.0,660.32,2020-10-22
33.90483,-118.23385,672.0,3478.0,1952,68,16,High,14,Poor,2,1,Compton,406000.0,638.062,2020-09-25
33.90445,-118.23286,832.0,4997.0,1944,76,17,High,14,Poor,2,1,Compton,390000.0,625.233,2020-10-02
33.90378,-118.23051,809.0,3708.0,1952,45,18,High,15,Poor,2,1,Compton,670000.0,1045.11,1997-05-05
33.90616,-118.23009,704.0,5004.0,1922,98,16,High,15,Poor,2,2,Compton,350000.0,592.484,2020-11-25
33.9067,-118.22533,816.0,2808.0,1925,95,22,High,18,Average,2,1,Compton,380000.0,616.171,2020-12-28
33.91704,-118.22745,1018.0,5120.0,1948,72,9,High,15,Poor,2,1,Willowbrook,390000.0,625.424,2020-11-12
33.90954,-118.23829,1227.0,5001.0,1947,64,13,High,9,Poor,3,1,Compton,255000.0,545.737,2011-03-08
33.90937,-118.23589,840.0,2243.0,1964,56,14,High,15,Poor,2,1,Willowbrook,427000.0,653.166,2020-12-15
33.9093,-118.23452,666.0,2246.0,1950,70,13,High,15,Poor,2,1,Willowbrook,375000.0,613.092,2020-10-01
33.90761,-118.23875,1314.0,5253.0,1950,71,12,High,7,Poor,3,2,Compton,490000.0,699.551,2021-01-12
33.9089,-118.23778,1662.0,5366.0,1950,71,12,High,10,Poor,3,2,Compton,550000.0,741.144,2021-01-13
33.90869,-118.23312,1466.0,2497.0,2007,13,12,High,15,Poor,3,2,Willowbrook,450000.0,671.813,2020-11-16
33.90829,-118.23324,1203.0,4995.0,1956,64,13,High,15,Poor,3,2,Willowbrook,410000.0,640.032,2020-12-17
33.90643,-118.23829,1170.0,5000.0,1926,95,14,High,11,Poor,3,1,Compton,480000.0,692.376,2021-01-12
33.9082,-118.22952,1542.0,2468.0,1983,37,13,High,15,Poor,3,1,Willowbrook,317000.0,563.806,2020-09-28
33.90214,-118.23934,962.0,4996.0,1939,81,16,High,12,Poor,3,1,Compton,466000.0,683.585,2020-09-29
33.90217,-118.23868,902.0,4995.0,1944,76,15,High,12,Poor,3,1,Compton,550000.0,742.718,2020-11-24
33.90085,-118.23908,1382.0,4996.0,1912,109,18,High,12,Poor,3,1,Compton,339000.0,581.864,2021-01-25
33.89902,-118.23847,862.0,4995.0,1948,72,19,High,6,Poor,2,1,Compton,285000.0,533.62,2020-12-11
33.89611,-118.24083,624.0,4528.0,1947,73,22,High,6,Poor,2,1,Compton,330000.0,575.131,2020-10-05
33.89703,-118.24011,1320.0,2497.0,1987,33,22,High,6,Poor,3,2,Compton,510500.0,715.48,2020-09-22
33.89835,-118.24147,1238.0,4994.0,1927,93,19,High,6,Poor,2,1,Compton,460000.0,679.237,2020-11-12
33.90139,-118.22573,1085.0,3405.0,1963,57,22,High,15,Poor,3,2,Compton,485000.0,697.237,2020-10-09
33.89946,-118.22751,1810.0,5974.0,1939,82,23,High,14,Poor,3,2,Compton,450000.0,670.39,2021-01-21
33.89819,-118.22804,1214.0,5987.0,1929,91,22,High,15,Poor,3,1,Compton,530000.0,728.866,2020-10-21
33.89739,-118.22897,1274.0,5556.0,1937,83,22,High,15,Poor,2,1,Compton,525000.0,724.251,2020-12-30
33.89237,-118.22648,1681.0,4838.0,1922,99,24,High,13,Poor,3,1,Compton,550000.0,741.144,2021-01-11
33.89156,-118.22342,1009.0,7748.0,1944,76,22,High,15,Poor,3,1,Compton,770000.0,878.795,2020-11-20
33.89147,-118.23874,1184.0,5135.0,1956,53,22,High,8,Average,3,2,Compton,240000.0,538.106,2009-11-25
33.89068,-118.23353,1405.0,3201.0,1988,32,22,High,7,Poor,4,2,Compton,515000.0,717.32,2020-12-16
33.89466,-118.23718,1034.0,3185.0,1986,35,24,High,6,Poor,3,2,Compton,485000.0,695.973,2021-01-12
33.8945,-118.23561,1570.0,6424.0,1986,34,22,High,6,Poor,4,3,Compton,523000.0,724.187,2020-09-30
33.89362,-118.2351,1618.0,3268.0,1986,0,22,High,6,Poor,4,3,Compton,98500.0,483.0,1986-09-25
33.88999,-118.23088,1398.0,5676.0,1984,36,22,High,10,Poor,3,2,Compton,490000.0,699.693,2020-12-11
33.89438,-118.23978,1724.0,3613.0,2007,13,22,High,6,Average,4,4,Compton,540000.0,735.71,2020-10-05
33.8812,-118.23407,960.0,10186.0,1924,96,17,High,7,Poor,2,1,Compton,488000.0,699.39,2020-10-06
33.88768,-118.22844,727.0,4265.0,1939,81,19,High,11,Poor,2,1,Compton,425000.0,652.821,2020-09-29
33.88809,-118.23067,845.0,2806.0,1946,75,23,High,9,Poor,2,1,Compton,424000.0,650.735,2021-01-21
33.88728,-118.22715,933.0,7601.0,1923,98,21,High,11,Poor,2,1,Compton,500000.0,706.653,2021-01-21
33.8845,-118.21283,1118.0,5808.0,1947,73,15,High,10,Poor,3,1,Compton,495000.0,704.389,2020-10-05
33.88199,-118.21265,1542.0,6000.0,1947,73,15,High,11,Poor,4,2,Compton,560000.0,749.439,2020-11-23
33.88144,-118.21069,1412.0,6782.0,1947,73,15,High,9,Poor,4,2,Compton,545000.0,739.334,2020-11-24
33.88196,-118.20854,1558.0,5624.0,1983,37,15,High,10,Poor,3,2,Compton,550000.0,741.295,2020-12-11
33.90186,-118.21705,1609.0,5645.0,1927,93,19,High,15,Poor,4,2,Compton,535000.0,732.52,2020-11-23
33.90753,-118.21807,999.0,5143.0,1944,76,18,High,15,Poor,3,1,Compton,458000.0,677.759,2020-11-30
33.90538,-118.21486,1001.0,4860.0,1936,84,21,High,15,Poor,2,1,Compton,350000.0,591.349,2020-12-18
33.90712,-118.2145,1066.0,4672.0,1938,82,20,High,15,Poor,2,3,Compton,469000.0,684.536,2020-12-09
33.90712,-118.21501,1470.0,4690.0,1939,81,20,High,15,Poor,2,2,Compton,485000.0,697.45,2020-11-19
33.90428,-118.21235,1776.0,11537.0,1939,81,21,High,15,Poor,3,1,Compton,265000.0,515.386,2020-10-02
33.9207,-118.2152,1460.0,5880.0,1940,80,14,Slightly High,15,Average,3,2,Lynwood,547000.0,740.689,2020-11-12
33.93381,-118.22452,924.0,3992.0,1928,92,22,Slightly High,15,Average,2,1,Lynwood,450000.0,671.813,2020-11-25
33.93344,-118.22415,1074.0,4255.0,1948,72,22,Slightly High,15,Average,3,2,Lynwood,465000.0,682.71,2020-10-21
33.92589,-118.21373,1549.0,3270.0,2006,14,17,Slightly High,15,Average,3,3,Lynwood,526500.0,725.285,2020-12-18
33.92344,-118.21738,1338.0,6817.0,1946,74,15,Slightly High,18,Average,3,2,Lynwood,550000.0,741.295,2020-12-30
33.92373,-118.215,1344.0,4624.0,1927,93,15,Slightly High,15,Average,2,1,Lynwood,420000.0,648.97,2020-09-30
33.92273,-118.21094,1443.0,8001.0,1949,42,21,Slightly High,15,Average,4,2,Lynwood,154000.0,544.441,1991-05-02
33.921,-118.20439,3990.0,7011.0,1928,92,21,Slightly High,15,Average,6,3,Lynwood,560000.0,748.003,2020-12-11
33.91066,-118.20963,1482.0,6193.0,1922,98,21,High,15,Average,2,2,Compton,549000.0,741.816,2020-10-23
33.9109,-118.20188,900.0,6223.0,1947,73,21,High,4,Poor,2,1,Compton,480000.0,693.778,2020-09-24
33.89768,-118.21513,1050.0,7431.0,1924,96,20,High,15,Poor,2,1,Compton,492000.0,702.251,2020-10-08
33.89753,-118.2135,1646.0,7038.0,1927,93,21,High,15,Poor,2,2,Compton,547500.0,740.801,2020-10-05
33.89809,-118.21199,1020.0,5345.0,1944,76,19,High,15,Poor,3,1,Compton,485000.0,697.237,2020-10-01
33.90106,-118.21166,1242.0,3722.0,1929,91,19,High,15,Poor,3,2,Compton,445000.0,668.005,2020-09-30
33.89353,-118.21276,1405.0,6567.0,1938,82,19,High,15,Poor,3,2,Compton,550000.0,742.645,2020-09-24
33.88946,-118.21294,1542.0,6797.0,1940,80,16,High,11,Poor,2,1,Compton,370000.0,610.501,2020-07-02
33.89116,-118.19023,910.0,4323.0,1947,73,11,High,5,Poor,2,1,East Compton,425000.0,652.885,2020-11-20
33.89746,-118.19166,1004.0,5235.0,1928,92,9,High,4,Poor,2,1,East Compton,448000.0,670.253,2020-09-18
33.91453,-118.19335,1332.0,2561.0,1965,55,16,Slightly High,10,Average,3,2,Lynwood,495000.0,704.604,2020-11-12
33.91151,-118.19329,1268.0,1498.0,2015,5,16,Slightly High,6,Average,3,3,Lynwood,490000.0,701.036,2020-11-18
33.91045,-118.1895,1260.0,5098.0,1949,71,10,Slightly High,6,Average,2,1,Lynwood,540000.0,734.525,2020-12-14
33.91053,-118.19076,936.0,7027.0,1947,73,12,Slightly High,6,Average,2,1,Lynwood,510000.0,713.83,2020-12-07
33.90671,-118.18706,1488.0,7576.0,1957,63,11,High,6,Average,3,2,Compton,569000.0,755.207,2020-10-02
33.92212,-118.2013,1054.0,4861.0,1940,81,19,Slightly High,12,Average,3,1,Lynwood,460000.0,677.798,2021-01-04
33.91595,-118.19543,1240.0,3840.0,1983,37,19,Slightly High,10,Average,3,2,Lynwood,510000.0,715.2,2020-11-25
33.92456,-118.19211,2235.0,5159.0,1946,74,16,Slightly High,11,Average,5,2,Lynwood,635000.0,796.52,2020-12-31
33.93371,-118.2,805.0,5196.0,1944,76,19,Slightly High,10,Average,2,1,Lynwood,440000.0,664.104,2020-10-21
33.93265,-118.19808,1454.0,6074.0,1940,81,20,Slightly High,11,Average,4,2,Lynwood,552500.0,742.827,2021-01-22
33.93236,-118.19413,1127.0,5750.0,1941,37,18,Slightly High,12,Poor,3,2,Lynwood,43000.0,407.155,1978-12-01
33.92685,-118.1865,1530.0,6257.0,1930,91,16,Slightly High,15,Average,3,2,Lynwood,485000.0,695.973,2021-01-21
33.92544,-118.18705,1429.0,6257.0,1927,93,16,Slightly High,15,Average,2,2,Lynwood,515000.0,717.32,2020-12-16
33.92399,-118.18774,1346.0,7100.0,1950,70,17,Slightly High,15,Average,2,1,Lynwood,575000.0,759.178,2020-10-19
33.92707,-118.18364,865.0,3455.0,1943,77,15,Slightly High,15,Average,2,1,Lynwood,480000.0,692.517,2020-12-11
33.92556,-118.18427,1080.0,7490.0,1964,30,17,Slightly High,15,Average,3,1,Lynwood,150000.0,515.193,1994-05-10
33.97056,-118.22011,953.0,6644.0,1923,54,22,Slightly High,9,Poor,2,1,Walnut Park,44000.0,431.774,1977-10-19
33.96582,-118.22723,1794.0,9026.0,1922,98,20,Slightly High,8,Poor,3,2,Walnut Park,650000.0,807.419,2020-11-23
33.94938,-118.20263,897.0,4839.0,1941,79,18,Slightly High,11,Average,2,1,South Gate,420000.0,648.97,2020-09-16
33.94893,-118.19928,890.0,4836.0,1920,101,15,Slightly High,14,Average,3,1,South Gate,455000.0,674.104,2021-01-25
33.94984,-118.19748,912.0,4293.0,1928,93,14,Slightly High,17,Average,2,1,South Gate,505000.0,710.178,2021-01-21
33.94761,-118.20224,1162.0,4834.0,1928,92,17,Slightly High,8,Average,3,2,South Gate,560000.0,749.439,2020-11-30
33.94424,-118.19721,1230.0,6921.0,1929,91,16,Slightly High,12,Average,3,1,South Gate,510000.0,714.982,2020-10-06
33.95243,-118.21296,1064.0,6062.0,1927,93,16,Slightly High,11,Average,2,1,South Gate,510000.0,713.83,2020-12-14
33.95669,-118.21399,1254.0,5993.0,1928,92,19,Slightly High,12,Average,3,1,South Gate,500000.0,706.797,2020-12-15
33.95819,-118.21681,1674.0,4801.0,1925,86,18,Slightly High,5,Average,4,2,South Gate,280000.0,569.0,2011-06-24
33.95172,-118.22261,933.0,5442.0,1936,84,22,Slightly High,9,Poor,2,2,South Gate,491000.0,700.407,2020-12-30
33.95096,-118.22446,1531.0,5371.0,1938,83,24,Slightly High,10,Poor,3,2,South Gate,510000.0,713.685,2021-01-13
33.94982,-118.22211,1406.0,5380.0,1937,83,22,Slightly High,13,Poor,3,2,South Gate,520000.0,722.178,2020-11-30
33.94804,-118.22199,1006.0,5410.0,1928,92,22,Slightly High,13,Poor,3,1,South Gate,527000.0,727.022,2020-11-25
33.94914,-118.22757,1139.0,5243.0,1940,81,24,Slightly High,13,Poor,3,2,South Gate,490000.0,699.551,2021-01-21
33.95,-118.21962,1749.0,5434.0,1936,84,22,Slightly High,12,Poor,3,2,South Gate,535000.0,732.448,2020-09-28
33.94676,-118.21829,1460.0,5403.0,1937,83,22,Slightly High,15,Poor,3,3,South Gate,568000.0,754.773,2020-11-23
33.94688,-118.21908,1226.0,5401.0,1929,92,22,Slightly High,18,Poor,3,2,South Gate,405000.0,635.988,2021-01-04
33.94669,-118.21764,1062.0,5423.0,1927,94,22,Slightly High,18,Poor,2,1,South Gate,505000.0,710.178,2021-01-21
33.94649,-118.21554,1537.0,4527.0,1944,77,19,Slightly High,14,Average,4,2,South Gate,580000.0,761.089,2021-01-21
33.94231,-118.21795,1252.0,4648.0,1941,79,22,Slightly High,15,Average,3,2,South Gate,257500.0,507.222,2020-12-08
33.93836,-118.21629,1344.0,11710.0,1925,57,20,Slightly High,15,Average,2,1,South Gate,50000.0,365.662,1982-12-30
33.93901,-118.2185,1170.0,4828.0,1945,70,21,Slightly High,14,Average,4,2,South Gate,335000.0,611.655,2015-01-29
33.9623,-118.21664,1469.0,6016.0,1937,83,22,Slightly High,6,Poor,3,1,South Gate,532000.0,729.064,2020-12-14
33.96795,-118.21108,1458.0,6045.0,1928,92,22,Slightly High,5,Poor,3,1,Huntington Park,585000.0,765.985,2020-11-16
33.96881,-118.20813,1796.0,6227.0,1939,82,24,Slightly High,9,Average,3,2,Huntington Park,610000.0,780.524,2021-01-21
33.96653,-118.20546,1309.0,6091.0,1959,61,22,Slightly High,10,Poor,3,1,Huntington Park,530000.0,729.017,2020-09-24
33.96285,-118.19874,1644.0,6072.0,1960,60,14,Slightly High,14,Average,2,2,Huntington Park,532000.0,730.24,2020-10-22
33.95994,-118.2076,696.0,3435.0,1927,82,19,Slightly High,12,Average,2,1,South Gate,1000000.0,1104.74,2009-05-01
